imgName,MVCorr,MVResp,noConsc,ObjCorr,ObjResp,repN,cond,participant,ObjError,leeftijd.response,manvrouw.response,agegroup,agecount,condition,gender
gist/man20.png,m,1,0,13,13,13,4,2017_Oct_22_1053,100,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw9.png,v,1,0,10,10,14,2,2017_Oct_22_1053,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw24.png,v,1,0,10,10,14,3,2017_Oct_22_1053,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man10.png,m,1,0,15,14,14,4,2017_Oct_22_1053,93.33333333333333,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man12.png,m,1,0,10,10,15,2,2017_Oct_22_1053,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw36.png,v,1,0,12,12,15,3,2017_Oct_22_1053,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man22.png,m,1,0,13,14,15,4,2017_Oct_22_1053,92.3076923076923,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man31.png,m,1,0,10,10,16,2,2017_Oct_22_1053,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw40.png,v,1,0,10,10,16,3,2017_Oct_22_1053,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man40.png,m,1,0,15,15,16,4,2017_Oct_22_1053,100,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man14.png,m,1,0,13,12,17,2,2017_Oct_22_1053,92.3076923076923,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw10.png,v,1,0,9,9,17,3,2017_Oct_22_1053,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw2.png,v,1,0,14,15,17,4,2017_Oct_22_1053,92.85714285714286,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man24.png,m,1,0,9,9,18,2,2017_Oct_22_1053,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man8.png,m,1,0,13,13,18,3,2017_Oct_22_1053,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man36.png,m,1,0,15,13,18,4,2017_Oct_22_1053,86.66666666666667,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw35.png,v,1,0,12,12,19,2,2017_Oct_22_1053,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw4.png,v,1,0,10,9,19,3,2017_Oct_22_1053,90,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw30.png,v,1,0,16,16,19,4,2017_Oct_22_1053,100,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man2.png,m,1,0,10,6,0,2,2017_Oct_22_1219,60,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man12.png,m,1,0,11,10,0,3,2017_Oct_22_1219,90.9090909090909,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man39.png,m,0,0,12,12,0,4,2017_Oct_22_1219,100,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man5.png,m,1,0,11,11,1,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man31.png,m,1,0,11,11,1,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw14.png,v,1,0,16,14,1,4,2017_Oct_22_1219,87.5,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man28.png,m,1,0,9,9,2,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw32.png,v,1,0,10,10,2,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man4.png,m,1,0,15,14,2,4,2017_Oct_22_1219,93.33333333333333,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man14.png,m,1,0,11,11,3,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man7.png,m,1,0,11,11,3,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw28.png,v,1,0,14,12,3,4,2017_Oct_22_1219,85.71428571428572,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man6.png,m,0,0,10,9,4,2,2017_Oct_22_1219,90,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man8.png,m,1,0,10,10,4,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw34.png,v,1,0,13,14,4,4,2017_Oct_22_1219,92.3076923076923,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man21.png,m,0,0,12,12,5,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man18.png,m,1,0,11,11,5,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw8.png,v,1,0,14,11,5,4,2017_Oct_22_1219,78.57142857142857,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man27.png,m,1,0,10,11,6,2,2017_Oct_22_1219,90,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man37.png,m,1,0,11,11,6,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw22.png,v,1,0,15,13,6,4,2017_Oct_22_1219,86.66666666666667,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw11.png,v,1,0,12,9,7,2,2017_Oct_22_1219,75,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw39.png,v,1,0,12,12,7,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw5.png,v,1,0,13,13,7,4,2017_Oct_22_1219,100,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw13.png,v,1,0,10,10,8,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man30.png,m,0,0,10,10,8,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw33.png,v,1,0,16,14,8,4,2017_Oct_22_1219,87.5,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw10.png,v,1,0,10,10,9,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man11.png,m,1,0,11,11,9,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw30.png,v,1,0,14,12,9,4,2017_Oct_22_1219,85.71428571428572,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man35.png,m,0,0,11,11,10,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man34.png,m,1,0,11,11,10,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw15.png,v,1,0,14,12,10,4,2017_Oct_22_1219,85.71428571428572,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw40.png,v,1,0,11,11,11,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw1.png,v,1,0,12,11,11,3,2017_Oct_22_1219,91.66666666666666,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man22.png,m,1,0,16,16,11,4,2017_Oct_22_1219,100,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw7.png,v,1,0,11,11,12,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw37.png,v,1,0,11,11,12,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw9.png,v,1,0,15,14,12,4,2017_Oct_22_1219,93.33333333333333,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man32.png,m,1,0,8,8,13,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man10.png,m,1,0,12,13,13,3,2017_Oct_22_1219,91.66666666666666,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man13.png,m,1,0,15,14,13,4,2017_Oct_22_1219,93.33333333333333,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw19.png,v,1,0,12,13,14,2,2017_Oct_22_1219,91.66666666666666,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw12.png,v,1,0,12,14,14,3,2017_Oct_22_1219,83.33333333333334,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man1.png,m,1,0,15,14,14,4,2017_Oct_22_1219,93.33333333333333,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man33.png,m,1,0,12,12,15,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw6.png,v,1,0,8,8,15,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw4.png,v,1,0,14,14,15,4,2017_Oct_22_1219,100,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man16.png,m,1,0,9,8,16,2,2017_Oct_22_1219,88.88888888888889,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man24.png,m,1,0,12,12,16,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw36.png,v,1,0,16,16,16,4,2017_Oct_22_1219,100,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw31.png,v,1,0,9,9,17,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw20.png,v,1,0,10,10,17,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw24.png,v,1,0,13,14,17,4,2017_Oct_22_1219,92.3076923076923,22,0,17-30 jaar,0,4 objecten,vrouw
gist/man19.png,m,1,0,10,10,18,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/man29.png,m,1,0,12,12,18,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw27.png,v,1,0,12,12,18,4,2017_Oct_22_1219,100,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw2.png,v,1,0,12,12,19,2,2017_Oct_22_1219,100,22,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw38.png,v,1,0,11,11,19,3,2017_Oct_22_1219,100,22,0,17-30 jaar,0,3 objecten,vrouw
gist/man9.png,m,1,0,15,16,19,4,2017_Oct_22_1219,93.33333333333333,22,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw15.png,v,1,0,10,10,0,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw6.png,v,1,0,11,11,0,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw27.png,v,1,0,15,14,0,4,2017_Oct_22_1933,93.33333333333333,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw7.png,v,1,0,10,10,1,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/man25.png,m,1,0,10,10,1,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man12.png,m,1,0,17,16,1,4,2017_Oct_22_1933,94.11764705882352,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw8.png,v,1,0,11,11,2,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw16.png,v,1,0,12,12,2,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man7.png,m,1,0,14,13,2,4,2017_Oct_22_1933,92.85714285714286,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw31.png,v,1,0,12,12,3,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw1.png,v,1,0,11,12,3,3,2017_Oct_22_1933,90.9090909090909,26,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw34.png,v,1,0,15,16,3,4,2017_Oct_22_1933,93.33333333333333,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw18.png,v,1,0,12,12,4,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/man39.png,m,1,0,11,11,4,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man28.png,m,0,0,16,16,4,4,2017_Oct_22_1933,100,26,0,17-30 jaar,0,4 objecten,vrouw
gist/man22.png,m,1,0,10,10,5,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw38.png,v,1,0,11,11,5,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw21.png,v,1,0,14,12,5,4,2017_Oct_22_1933,85.71428571428572,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw28.png,v,1,0,10,10,6,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw29.png,v,1,0,13,13,6,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man21.png,m,0,0,11,11,6,4,2017_Oct_22_1933,100,26,0,17-30 jaar,0,4 objecten,vrouw
gist/man11.png,m,1,0,9,9,7,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw36.png,v,1,0,10,10,7,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man29.png,m,1,0,14,14,7,4,2017_Oct_22_1933,100,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw3.png,v,1,0,11,12,8,2,2017_Oct_22_1933,90.9090909090909,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw4.png,v,1,0,11,12,8,3,2017_Oct_22_1933,90.9090909090909,26,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw22.png,v,1,0,16,16,8,4,2017_Oct_22_1933,100,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw24.png,v,1,0,10,10,9,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/man36.png,m,0,0,11,11,9,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man31.png,m,1,0,17,15,9,4,2017_Oct_22_1933,88.23529411764706,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw32.png,v,1,0,10,10,10,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw26.png,v,1,0,12,12,10,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw19.png,v,1,0,16,15,10,4,2017_Oct_22_1933,93.75,26,0,17-30 jaar,0,4 objecten,vrouw
gist/man13.png,m,1,0,10,10,11,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/man37.png,m,1,0,11,10,11,3,2017_Oct_22_1933,90.9090909090909,26,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw11.png,v,1,0,15,14,11,4,2017_Oct_22_1933,93.33333333333333,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw12.png,v,1,0,11,14,12,2,2017_Oct_22_1933,72.72727272727273,26,0,17-30 jaar,0,2 objecten,vrouw
gist/man5.png,m,1,0,10,10,12,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw17.png,v,1,0,13,12,12,4,2017_Oct_22_1933,92.3076923076923,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw20.png,v,1,0,9,9,13,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw9.png,v,1,0,10,9,13,3,2017_Oct_22_1933,90,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man34.png,m,1,0,16,16,13,4,2017_Oct_22_1933,100,26,0,17-30 jaar,0,4 objecten,vrouw
gist/man19.png,m,1,0,11,11,14,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw25.png,v,1,0,11,11,14,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man9.png,m,1,0,13,12,14,4,2017_Oct_22_1933,92.3076923076923,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw30.png,v,1,0,10,9,15,2,2017_Oct_22_1933,90,26,0,17-30 jaar,0,2 objecten,vrouw
gist/man33.png,m,1,0,12,13,15,3,2017_Oct_22_1933,91.66666666666666,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man26.png,m,1,0,14,14,15,4,2017_Oct_22_1933,100,26,0,17-30 jaar,0,4 objecten,vrouw
gist/man1.png,m,1,0,10,10,16,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/man8.png,m,1,0,12,11,16,3,2017_Oct_22_1933,91.66666666666666,26,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw2.png,v,0,0,16,17,16,4,2017_Oct_22_1933,93.75,26,0,17-30 jaar,0,4 objecten,vrouw
gist/man30.png,m,1,0,9,9,17,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw14.png,v,1,0,11,12,17,3,2017_Oct_22_1933,90.9090909090909,26,0,17-30 jaar,0,3 objecten,vrouw
gist/vrouw10.png,v,1,0,16,16,17,4,2017_Oct_22_1933,100,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw33.png,v,1,0,9,9,18,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/man23.png,m,1,0,12,11,18,3,2017_Oct_22_1933,91.66666666666666,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man35.png,m,1,0,15,15,18,4,2017_Oct_22_1933,100,26,0,17-30 jaar,0,4 objecten,vrouw
gist/man6.png,m,1,0,11,11,19,2,2017_Oct_22_1933,100,26,0,17-30 jaar,0,2 objecten,vrouw
gist/vrouw35.png,v,1,0,10,10,19,3,2017_Oct_22_1933,100,26,0,17-30 jaar,0,3 objecten,vrouw
gist/man24.png,m,1,0,13,14,19,4,2017_Oct_22_1933,92.3076923076923,26,0,17-30 jaar,0,4 objecten,vrouw
gist/vrouw15.png,v,1,0,11,10,0,2,2017_Oct_21_2135,90.9090909090909,53,1,30+ jaar,1,2 objecten,man
gist/vrouw38.png,v,1,0,10,14,0,3,2017_Oct_21_2135,60,53,1,30+ jaar,1,3 objecten,man
gist/man22.png,m,0,0,14,17,0,4,2017_Oct_21_2135,78.57142857142857,53,1,30+ jaar,1,4 objecten,man
gist/man31.png,m,1,0,11,10,1,2,2017_Oct_21_2135,90.9090909090909,53,1,30+ jaar,1,2 objecten,man
gist/man3.png,m,1,0,12,13,1,3,2017_Oct_21_2135,91.66666666666666,53,1,30+ jaar,1,3 objecten,man
gist/man23.png,m,1,0,12,14,1,4,2017_Oct_21_2135,83.33333333333334,53,1,30+ jaar,1,4 objecten,man
gist/man8.png,m,0,1,11,11,2,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/vrouw1.png,v,1,0,13,9,2,3,2017_Oct_21_2135,69.23076923076923,53,1,30+ jaar,1,3 objecten,man
gist/man39.png,m,0,1,15,13,2,4,2017_Oct_21_2135,86.66666666666667,53,1,30+ jaar,1,4 objecten,man
gist/vrouw24.png,v,0,0,11,10,3,2,2017_Oct_21_2135,90.9090909090909,53,1,30+ jaar,1,2 objecten,man
gist/vrouw30.png,v,1,0,12,12,3,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/vrouw13.png,v,1,0,14,14,3,4,2017_Oct_21_2135,100,53,1,30+ jaar,1,4 objecten,man
gist/vrouw39.png,v,1,0,10,9,4,2,2017_Oct_21_2135,90,53,1,30+ jaar,1,2 objecten,man
gist/man6.png,m,0,1,12,11,4,3,2017_Oct_21_2135,91.66666666666666,53,1,30+ jaar,1,3 objecten,man
gist/man2.png,m,0,1,18,14,4,4,2017_Oct_21_2135,77.77777777777779,53,1,30+ jaar,1,4 objecten,man
gist/man11.png,m,1,0,10,10,5,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/vrouw3.png,v,1,0,8,9,5,3,2017_Oct_21_2135,87.5,53,1,30+ jaar,1,3 objecten,man
gist/man26.png,m,0,0,17,11,5,4,2017_Oct_21_2135,64.70588235294117,53,1,30+ jaar,1,4 objecten,man
gist/vrouw27.png,v,1,0,10,10,6,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/vrouw5.png,v,1,0,10,10,6,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/vrouw26.png,v,1,0,15,12,6,4,2017_Oct_21_2135,80,53,1,30+ jaar,1,4 objecten,man
gist/vrouw22.png,v,1,0,9,8,7,2,2017_Oct_21_2135,88.88888888888889,53,1,30+ jaar,1,2 objecten,man
gist/vrouw34.png,v,1,0,10,10,7,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/vrouw33.png,v,1,0,13,13,7,4,2017_Oct_21_2135,100,53,1,30+ jaar,1,4 objecten,man
gist/man21.png,m,0,0,11,11,8,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/vrouw14.png,v,1,0,9,10,8,3,2017_Oct_21_2135,88.88888888888889,53,1,30+ jaar,1,3 objecten,man
gist/man4.png,m,0,1,15,10,8,4,2017_Oct_21_2135,66.66666666666667,53,1,30+ jaar,1,4 objecten,man
gist/man35.png,m,0,1,9,9,9,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/vrouw36.png,v,1,0,11,10,9,3,2017_Oct_21_2135,90.9090909090909,53,1,30+ jaar,1,3 objecten,man
gist/man18.png,m,1,0,14,12,9,4,2017_Oct_21_2135,85.71428571428572,53,1,30+ jaar,1,4 objecten,man
gist/vrouw9.png,v,1,0,10,10,10,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/vrouw20.png,v,1,0,9,9,10,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/man37.png,m,1,0,14,14,10,4,2017_Oct_21_2135,100,53,1,30+ jaar,1,4 objecten,man
gist/man16.png,m,1,0,10,10,11,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/man15.png,m,1,0,10,10,11,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/vrouw7.png,v,0,1,12,12,11,4,2017_Oct_21_2135,100,53,1,30+ jaar,1,4 objecten,man
gist/vrouw2.png,v,1,0,12,12,12,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/man30.png,m,0,1,11,9,12,3,2017_Oct_21_2135,81.81818181818181,53,1,30+ jaar,1,3 objecten,man
gist/man38.png,m,1,0,16,13,12,4,2017_Oct_21_2135,81.25,53,1,30+ jaar,1,4 objecten,man
gist/man14.png,m,1,0,10,9,13,2,2017_Oct_21_2135,90,53,1,30+ jaar,1,2 objecten,man
gist/man12.png,m,1,0,9,10,13,3,2017_Oct_21_2135,88.88888888888889,53,1,30+ jaar,1,3 objecten,man
gist/vrouw19.png,v,1,0,14,13,13,4,2017_Oct_21_2135,92.85714285714286,53,1,30+ jaar,1,4 objecten,man
gist/man34.png,m,1,0,11,11,14,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/man17.png,m,0,1,10,10,14,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/vrouw8.png,v,0,1,15,14,14,4,2017_Oct_21_2135,93.33333333333333,53,1,30+ jaar,1,4 objecten,man
gist/vrouw31.png,v,1,0,11,10,15,2,2017_Oct_21_2135,90.9090909090909,53,1,30+ jaar,1,2 objecten,man
gist/man7.png,m,1,0,10,10,15,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/man5.png,m,0,1,13,12,15,4,2017_Oct_21_2135,92.3076923076923,53,1,30+ jaar,1,4 objecten,man
gist/vrouw35.png,v,1,0,10,10,16,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/vrouw18.png,v,1,0,10,10,16,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/vrouw37.png,v,1,0,16,14,16,4,2017_Oct_21_2135,87.5,53,1,30+ jaar,1,4 objecten,man
gist/vrouw4.png,v,1,0,11,10,17,2,2017_Oct_21_2135,90.9090909090909,53,1,30+ jaar,1,2 objecten,man
gist/vrouw29.png,v,1,0,11,10,17,3,2017_Oct_21_2135,90.9090909090909,53,1,30+ jaar,1,3 objecten,man
gist/vrouw23.png,v,1,0,13,12,17,4,2017_Oct_21_2135,92.3076923076923,53,1,30+ jaar,1,4 objecten,man
gist/man32.png,m,1,0,13,12,18,2,2017_Oct_21_2135,92.3076923076923,53,1,30+ jaar,1,2 objecten,man
gist/vrouw21.png,v,0,1,9,9,18,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/vrouw17.png,v,1,0,14,13,18,4,2017_Oct_21_2135,92.85714285714286,53,1,30+ jaar,1,4 objecten,man
gist/vrouw10.png,v,1,0,9,9,19,2,2017_Oct_21_2135,100,53,1,30+ jaar,1,2 objecten,man
gist/man25.png,m,0,1,10,10,19,3,2017_Oct_21_2135,100,53,1,30+ jaar,1,3 objecten,man
gist/man40.png,m,1,0,13,14,19,4,2017_Oct_21_2135,92.3076923076923,53,1,30+ jaar,1,4 objecten,man
gist/vrouw34.png,v,1,0,10,10,0,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/vrouw3.png,v,1,0,10,14,0,3,2017_Oct_21_1613,60,55,0,30+ jaar,1,3 objecten,vrouw
gist/man29.png,m,1,0,13,13,0,4,2017_Oct_21_1613,100,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw29.png,v,1,0,10,10,1,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/vrouw30.png,v,1,0,9,9,1,3,2017_Oct_21_1613,100,55,0,30+ jaar,1,3 objecten,vrouw
gist/man21.png,m,0,0,14,13,1,4,2017_Oct_21_1613,92.85714285714286,55,0,30+ jaar,1,4 objecten,vrouw
gist/man5.png,m,1,0,11,10,2,2,2017_Oct_21_1613,90.9090909090909,55,0,30+ jaar,1,2 objecten,vrouw
gist/vrouw9.png,v,1,0,12,9,2,3,2017_Oct_21_1613,75,55,0,30+ jaar,1,3 objecten,vrouw
gist/man1.png,m,1,0,14,9,2,4,2017_Oct_21_1613,64.28571428571428,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw4.png,v,1,0,9,9,3,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/man38.png,m,1,0,12,9,3,3,2017_Oct_21_1613,75,55,0,30+ jaar,1,3 objecten,vrouw
gist/man7.png,m,1,0,16,8,3,4,2017_Oct_21_1613,50,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw25.png,v,1,0,10,8,4,2,2017_Oct_21_1613,80,55,0,30+ jaar,1,2 objecten,vrouw
gist/man26.png,m,0,0,12,10,4,3,2017_Oct_21_1613,83.33333333333334,55,0,30+ jaar,1,3 objecten,vrouw
gist/man28.png,m,1,0,14,10,4,4,2017_Oct_21_1613,71.42857142857143,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw17.png,v,1,0,11,11,5,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/vrouw26.png,v,1,0,13,10,5,3,2017_Oct_21_1613,76.92307692307692,55,0,30+ jaar,1,3 objecten,vrouw
gist/man39.png,m,0,0,14,10,5,4,2017_Oct_21_1613,71.42857142857143,55,0,30+ jaar,1,4 objecten,vrouw
gist/man15.png,m,1,0,10,10,6,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
